X1	Y1	X2	Y2	X3	Y3	
3424.64	-1742.66	2.34	-2.67	-1824.51	866.65	
3423.90	-1738.20	2.34	-2.68	-1824.18	859.49	
3423.16	-1733.73	2.35	-2.68	-1823.82	852.32	
3422.41	-1729.27	2.35	-2.68	-1823.46	845.14	
3421.66	-1724.80	2.35	-2.68	-1823.07	837.95	
3420.90	-1720.33	2.35	-2.68	-1822.67	830.76	
3420.14	-1715.85	2.35	-2.68	-1822.26	823.56	
3419.37	-1711.38	2.36	-2.69	-1821.83	816.35	
3418.60	-1706.90	2.36	-2.69	-1821.38	809.14	
3417.83	-1702.42	2.36	-2.69	-1820.92	801.92	
3417.05	-1697.94	2.36	-2.69	-1820.44	794.69	
3416.26	-1693.46	2.37	-2.69	-1819.94	787.46	
3415.48	-1688.97	2.37	-2.69	-1819.43	780.21	
3414.69	-1684.48	2.37	-2.69	-1818.90	772.96	
3413.89	-1679.99	2.37	-2.70	-1818.36	765.71	
3413.09	-1675.50	2.37	-2.70	-1817.79	758.44	
3412.28	-1671.00	2.38	-2.70	-1817.22	751.17	
3411.48	-1666.51	2.38	-2.70	-1816.62	743.90	
3410.66	-1662.01	2.38	-2.70	-1816.01	736.61	
3409.84	-1657.51	2.38	-2.70	-1815.38	729.32	
3409.02	-1653.00	2.38	-2.70	-1814.74	722.03	
3408.19	-1648.50	2.39	-2.71	-1814.07	714.72	
3407.36	-1643.99	2.39	-2.71	-1813.39	707.41	
3406.53	-1639.48	2.39	-2.71	-1812.70	700.09	
3405.69	-1634.97	2.39	-2.71	-1811.98	692.77	
3404.84	-1630.46	2.39	-2.71	-1811.25	685.44	
3403.99	-1625.94	2.40	-2.71	-1810.50	678.10	
3403.14	-1621.42	2.40	-2.71	-1809.74	670.76	
3402.28	-1616.90	2.40	-2.72	-1808.95	663.41	
3401.42	-1612.38	2.40	-2.72	-1808.15	656.05	
3400.55	-1607.85	2.40	-2.72	-1807.33	648.68	
3399.68	-1603.33	2.41	-2.72	-1806.50	641.31	
3398.81	-1598.80	2.41	-2.72	-1805.64	633.94	
3397.93	-1594.27	2.41	-2.72	-1804.77	626.56	
3397.04	-1589.74	2.41	-2.72	-1803.88	619.17	
3396.15	-1585.20	2.41	-2.73	-1802.97	611.77	
3395.26	-1580.66	2.42	-2.73	-1802.04	604.37	
3394.36	-1576.12	2.42	-2.73	-1801.09	596.96	
3393.46	-1571.58	2.42	-2.73	-1800.13	589.55	
3392.55	-1567.04	2.42	-2.73	-1799.15	582.13	
3391.64	-1562.49	2.42	-2.73	-1798.14	574.71	
3390.72	-1557.95	2.43	-2.74	-1797.12	567.27	
3389.80	-1553.40	2.43	-2.74	-1796.08	559.84	
3388.88	-1548.84	2.43	-2.74	-1795.03	552.39	
3387.95	-1544.29	2.43	-2.74	-1793.95	544.94	
3387.01	-1539.73	2.43	-2.74	-1792.85	537.49	
3386.07	-1535.18	2.44	-2.74	-1791.74	530.03	
3385.13	-1530.62	2.44	-2.74	-1790.60	522.56	
3384.18	-1526.05	2.44	-2.75	-1789.45	515.09	
3383.22	-1521.49	2.44	-2.75	-1788.28	507.61	
3382.27	-1516.92	2.44	-2.75	-1787.09	500.13	
3381.30	-1512.35	2.45	-2.75	-1785.87	492.64	
3380.34	-1507.78	2.45	-2.75	-1784.64	485.15	
3379.36	-1503.21	2.45	-2.75	-1783.39	477.65	
3378.39	-1498.64	2.45	-2.75	-1782.12	470.15	
3377.41	-1494.06	2.45	-2.76	-1780.83	462.64	
3376.42	-1489.48	2.45	-2.76	-1779.52	455.12	
3375.43	-1484.90	2.46	-2.76	-1778.19	447.60	
3374.43	-1480.32	2.46	-2.76	-1776.84	440.08	
3373.43	-1475.73	2.46	-2.76	-1775.46	432.55	
3372.43	-1471.14	2.46	-2.76	-1774.07	425.01	
3371.42	-1466.55	2.46	-2.76	-1772.66	417.47	
3370.40	-1461.96	2.47	-2.77	-1771.23	409.93	
3369.38	-1457.37	2.47	-2.77	-1769.77	402.38	
3368.36	-1452.77	2.47	-2.77	-1768.30	394.82	
3367.33	-1448.18	2.47	-2.77	-1766.81	387.27	
3366.30	-1443.58	2.47	-2.77	-1765.29	379.70	
3365.26	-1438.97	2.48	-2.77	-1763.75	372.13	
3364.21	-1434.37	2.48	-2.77	-1762.20	364.56	
3363.17	-1429.77	2.48	-2.78	-1760.62	356.99	
3362.11	-1425.16	2.48	-2.78	-1759.02	349.41	
3361.05	-1420.55	2.48	-2.78	-1757.40	341.82	
3359.99	-1415.94	2.49	-2.78	-1755.75	334.23	
3358.92	-1411.32	2.49	-2.78	-1754.09	326.64	
3357.85	-1406.71	2.49	-2.78	-1752.40	319.04	
3356.77	-1402.09	2.49	-2.79	-1750.70	311.44	
3355.69	-1397.47	2.49	-2.79	-1748.97	303.83	
3354.60	-1392.84	2.50	-2.79	-1747.22	296.23	
3353.51	-1388.22	2.50	-2.79	-1745.44	288.61	
3352.42	-1383.59	2.50	-2.79	-1743.65	281.00	
3351.31	-1378.97	2.50	-2.79	-1741.83	273.38	
3350.21	-1374.34	2.50	-2.79	-1739.99	265.75	
3349.09	-1369.70	2.50	-2.80	-1738.13	258.13	
3347.98	-1365.07	2.51	-2.80	-1736.24	250.50	
3346.86	-1360.43	2.51	-2.80	-1734.34	242.87	
3345.73	-1355.79	2.51	-2.80	-1732.41	235.23	
3344.60	-1351.15	2.51	-2.80	-1730.46	227.59	
3343.46	-1346.51	2.51	-2.80	-1728.48	219.95	
3342.32	-1341.87	2.52	-2.80	-1726.48	212.30	
3341.17	-1337.22	2.52	-2.81	-1724.46	204.65	
3340.02	-1332.57	2.52	-2.81	-1722.42	197.00	
3338.86	-1327.92	2.52	-2.81	-1720.35	189.35	
3337.70	-1323.27	2.52	-2.81	-1718.26	181.69	
3336.53	-1318.61	2.52	-2.81	-1716.15	174.04	
3335.36	-1313.96	2.53	-2.81	-1714.02	166.38	
3334.18	-1309.30	2.53	-2.81	-1711.86	158.71	
3333.00	-1304.64	2.53	-2.82	-1709.67	151.05	
3331.81	-1299.98	2.53	-2.82	-1707.47	143.38	
3330.62	-1295.31	2.53	-2.82	-1705.23	135.71	
3329.42	-1290.65	2.54	-2.82	-1702.98	128.04	
3328.22	-1285.98	2.54	-2.82	-1700.70	120.37	
3327.01	-1281.31	2.54	-2.82	-1698.40	112.69	
3325.80	-1276.63	2.54	-2.83	-1696.07	105.02	
3324.58	-1271.96	2.54	-2.83	-1693.72	97.34	
3323.36	-1267.28	2.54	-2.83	-1691.35	89.66	
3322.13	-1262.61	2.55	-2.83	-1688.95	81.98	
3320.90	-1257.93	2.55	-2.83	-1686.52	74.30	
3319.66	-1253.24	2.55	-2.83	-1684.08	66.62	
3318.41	-1248.56	2.55	-2.83	-1681.60	58.93	
3317.16	-1243.87	2.55	-2.84	-1679.11	51.25	
3315.91	-1239.18	2.56	-2.84	-1676.58	43.56	
3314.65	-1234.49	2.56	-2.84	-1674.04	35.88	
3313.38	-1229.80	2.56	-2.84	-1671.46	28.19	
3312.11	-1225.11	2.56	-2.84	-1668.87	20.51	
3310.84	-1220.41	2.56	-2.84	-1666.25	12.82	
3309.56	-1215.71	2.56	-2.84	-1663.60	5.13	
3308.27	-1211.01	2.57	-2.85	-1660.93	-2.55	
3306.98	-1206.31	2.57	-2.85	-1658.23	-10.24	
3305.68	-1201.61	2.57	-2.85	-1655.50	-17.93	
3304.38	-1196.90	2.57	-2.85	-1652.76	-25.61	
3303.07	-1192.20	2.57	-2.85	-1649.98	-33.30	
3301.76	-1187.49	2.58	-2.85	-1647.18	-40.99	
3300.44	-1182.77	2.58	-2.86	-1644.36	-48.67	
3299.11	-1178.06	2.58	-2.86	-1641.50	-56.36	
3297.79	-1173.35	2.58	-2.86	-1638.63	-64.04	
3296.45	-1168.63	2.58	-2.86	-1635.72	-71.72	
3295.11	-1163.91	2.58	-2.86	-1632.79	-79.40	
3293.77	-1159.19	2.59	-2.86	-1629.84	-87.08	
3292.41	-1154.47	2.59	-2.86	-1626.86	-94.76	
3291.06	-1149.74	2.59	-2.87	-1623.85	-102.44	
3289.70	-1145.01	2.59	-2.87	-1620.81	-110.11	
3288.33	-1140.29	2.59	-2.87	-1617.75	-117.79	
3286.96	-1135.56	2.59	-2.87	-1614.67	-125.46	
3285.58	-1130.82	2.60	-2.87	-1611.55	-133.13	
3284.19	-1126.09	2.60	-2.87	-1608.41	-140.79	
3282.80	-1121.35	2.60	-2.88	-1605.24	-148.46	
3281.41	-1116.61	2.60	-2.88	-1602.05	-156.12	
3280.01	-1111.87	2.60	-2.88	-1598.83	-163.78	
3278.60	-1107.13	2.60	-2.88	-1595.58	-171.44	
3277.19	-1102.39	2.61	-2.88	-1592.31	-179.09	
3275.78	-1097.64	2.61	-2.88	-1589.00	-186.74	
3274.35	-1092.90	2.61	-2.89	-1585.67	-194.39	
3272.92	-1088.15	2.61	-2.89	-1582.32	-202.03	
3271.49	-1083.40	2.61	-2.89	-1578.93	-209.67	
3270.05	-1078.64	2.61	-2.89	-1575.52	-217.31	
3268.61	-1073.89	2.62	-2.89	-1572.09	-224.95	
3267.16	-1069.13	2.62	-2.89	-1568.62	-232.57	
3265.70	-1064.37	2.62	-2.89	-1565.13	-240.20	
3264.24	-1059.61	2.62	-2.90	-1561.61	-247.82	
3262.77	-1054.85	2.62	-2.90	-1558.06	-255.44	
3261.30	-1050.09	2.62	-2.90	-1554.48	-263.05	
3259.82	-1045.32	2.63	-2.90	-1550.88	-270.66	
3258.33	-1040.55	2.63	-2.90	-1547.25	-278.26	
3256.84	-1035.78	2.63	-2.90	-1543.59	-285.86	
3255.35	-1031.01	2.63	-2.91	-1539.90	-293.45	
3253.85	-1026.24	2.63	-2.91	-1536.18	-301.04	
3252.34	-1021.47	2.63	-2.91	-1532.44	-308.62	
3250.82	-1016.69	2.64	-2.91	-1528.67	-316.19	
3249.30	-1011.91	2.64	-2.91	-1524.87	-323.77	
3247.78	-1007.13	2.64	-2.91	-1521.04	-331.33	
3246.25	-1002.35	2.64	-2.92	-1517.19	-338.89	
3244.71	-997.56	2.64	-2.92	-1513.30	-346.44	
3243.17	-992.78	2.64	-2.92	-1509.39	-353.98	
3241.62	-987.99	2.64	-2.92	-1505.45	-361.52	
3240.07	-983.20	2.65	-2.92	-1501.48	-369.05	
3238.51	-978.41	2.65	-2.92	-1497.48	-376.58	
3236.94	-973.62	2.65	-2.93	-1493.46	-384.10	
3235.37	-968.82	2.65	-2.93	-1489.40	-391.61	
3233.79	-964.03	2.65	-2.93	-1485.32	-399.11	
3232.21	-959.23	2.65	-2.93	-1481.21	-406.60	
3230.62	-954.43	2.66	-2.93	-1477.07	-414.09	
3229.02	-949.63	2.66	-2.93	-1472.90	-421.57	
3227.42	-944.82	2.66	-2.94	-1468.70	-429.04	
3225.82	-940.02	2.66	-2.94	-1464.48	-436.50	
3224.20	-935.21	2.66	-2.94	-1460.22	-443.96	
3222.58	-930.40	2.66	-2.94	-1455.94	-451.40	
3220.96	-925.59	2.66	-2.94	-1451.63	-458.84	
3219.33	-920.78	2.67	-2.94	-1447.29	-466.27	
3217.69	-915.97	2.67	-2.95	-1442.92	-473.68	
3216.05	-911.15	2.67	-2.95	-1438.52	-481.09	
3214.40	-906.34	2.67	-2.95	-1434.09	-488.49	
3212.74	-901.52	2.67	-2.95	-1429.64	-495.88	
3211.08	-896.70	2.67	-2.95	-1425.15	-503.26	
3209.41	-891.88	2.68	-2.96	-1420.64	-510.63	
3207.74	-887.05	2.68	-2.96	-1416.10	-517.99	
3206.06	-882.23	2.68	-2.96	-1411.52	-525.33	
3204.37	-877.40	2.68	-2.96	-1406.92	-532.67	
3202.68	-872.57	2.68	-2.96	-1402.29	-540.00	
3200.98	-867.74	2.68	-2.96	-1397.64	-547.31	
3199.28	-862.91	2.68	-2.97	-1392.95	-554.62	
3197.57	-858.07	2.69	-2.97	-1388.23	-561.91	
3195.85	-853.24	2.69	-2.97	-1383.49	-569.19	
3194.13	-848.40	2.69	-2.97	-1378.71	-576.46	
3192.40	-843.56	2.69	-2.97	-1373.91	-583.71	
3190.66	-838.72	2.69	-2.98	-1369.08	-590.96	
3188.92	-833.88	2.69	-2.98	-1364.22	-598.19	
3187.17	-829.04	2.69	-2.98	-1359.33	-605.41	
3185.42	-824.19	2.70	-2.98	-1354.41	-612.61	
3183.66	-819.34	2.70	-2.98	-1349.46	-619.81	
3181.89	-814.50	2.70	-2.98	-1344.49	-626.99	
3180.12	-809.65	2.70	-2.99	-1339.48	-634.15	
3178.34	-804.79	2.70	-2.99	-1334.45	-641.31	
3176.55	-799.94	2.70	-2.99	-1329.39	-648.44	
3174.76	-795.09	2.70	-2.99	-1324.30	-655.57	
3172.96	-790.23	2.71	-2.99	-1319.18	-662.68	
3171.16	-785.37	2.71	-3.00	-1314.03	-669.78	
3169.35	-780.51	2.71	-3.00	-1308.85	-676.86	
3167.53	-775.65	2.71	-3.00	-1303.65	-683.92	
3165.71	-770.79	2.71	-3.00	-1298.41	-690.98	
3163.88	-765.92	2.71	-3.00	-1293.15	-698.01	
3162.04	-761.06	2.71	-3.01	-1287.86	-705.03	
3160.20	-756.19	2.71	-3.01	-1282.54	-712.04	
3158.35	-751.32	2.72	-3.01	-1277.19	-719.03	
3156.49	-746.45	2.72	-3.01	-1271.81	-726.00	
3154.63	-741.58	2.72	-3.01	-1266.41	-732.96	
3152.76	-736.71	2.72	-3.02	-1260.97	-739.90	
3150.88	-731.83	2.72	-3.02	-1255.51	-746.83	
3149.00	-726.95	2.72	-3.02	-1250.02	-753.73	
3147.11	-722.08	2.72	-3.02	-1244.50	-760.62	
3145.22	-717.20	2.73	-3.02	-1238.96	-767.50	
3143.31	-712.32	2.73	-3.02	-1233.38	-774.35	
3141.40	-707.43	2.73	-3.03	-1227.78	-781.19	
3139.49	-702.55	2.73	-3.03	-1222.15	-788.01	
3137.57	-697.66	2.73	-3.03	-1216.49	-794.82	
3135.64	-692.78	2.73	-3.03	-1210.81	-801.60	
3133.70	-687.89	2.73	-3.04	-1205.10	-808.37	
3131.76	-683.00	2.74	-3.04	-1199.36	-815.12	
3129.81	-678.11	2.74	-3.04	-1193.59	-821.85	
3127.86	-673.21	2.74	-3.04	-1187.79	-828.56	
3125.90	-668.32	2.74	-3.04	-1181.97	-835.25	
3123.93	-663.42	2.74	-3.05	-1176.12	-841.92	
3121.95	-658.53	2.74	-3.05	-1170.24	-848.57	
3119.97	-653.63	2.74	-3.05	-1164.34	-855.21	
3117.98	-648.73	2.74	-3.05	-1158.41	-861.82	
3115.99	-643.83	2.75	-3.05	-1152.45	-868.41	
3113.98	-638.93	2.75	-3.06	-1146.46	-874.99	
3111.97	-634.02	2.75	-3.06	-1140.45	-881.54	
3109.96	-629.12	2.75	-3.06	-1134.41	-888.07	
3107.93	-624.21	2.75	-3.06	-1128.34	-894.58	
3105.91	-619.30	2.75	-3.06	-1122.25	-901.07	
3103.87	-614.39	2.75	-3.07	-1116.13	-907.54	
3101.82	-609.48	2.75	-3.07	-1109.99	-913.99	
3099.77	-604.57	2.76	-3.07	-1103.82	-920.41	
3097.72	-599.66	2.76	-3.07	-1097.62	-926.82	
3095.65	-594.74	2.76	-3.08	-1091.40	-933.20	
3093.58	-589.82	2.76	-3.08	-1085.15	-939.56	
3091.50	-584.91	2.76	-3.08	-1078.88	-945.90	
3089.42	-579.99	2.76	-3.08	-1072.58	-952.21	
3087.33	-575.07	2.76	-3.08	-1066.25	-958.51	
3085.23	-570.15	2.76	-3.09	-1059.90	-964.78	
3083.12	-565.22	2.77	-3.09	-1053.53	-971.02	
3081.01	-560.30	2.77	-3.09	-1047.13	-977.25	
3078.89	-555.37	2.77	-3.09	-1040.70	-983.45	
3076.76	-550.45	2.77	-3.10	-1034.25	-989.63	
3074.63	-545.52	2.77	-3.10	-1027.77	-995.78	
3072.48	-540.59	2.77	-3.10	-1021.28	-1001.91	
3070.34	-535.66	2.77	-3.10	-1014.75	-1008.02	
3068.18	-530.73	2.77	-3.11	-1008.20	-1014.10	
3066.02	-525.80	2.78	-3.11	-1001.63	-1020.15	
3063.85	-520.86	2.78	-3.11	-995.03	-1026.19	
3061.67	-515.93	2.78	-3.11	-988.41	-1032.20	
3059.49	-510.99	2.78	-3.11	-981.77	-1038.18	
3057.29	-506.05	2.78	-3.12	-975.10	-1044.14	
3055.10	-501.12	2.78	-3.12	-968.41	-1050.07	
3052.89	-496.18	2.78	-3.12	-961.69	-1055.98	
3050.68	-491.24	2.78	-3.12	-954.96	-1061.86	
3048.46	-486.29	2.79	-3.13	-948.20	-1067.72	
3046.23	-481.35	2.79	-3.13	-941.41	-1073.55	
3043.99	-476.41	2.79	-3.13	-934.61	-1079.36	
3041.75	-471.46	2.79	-3.13	-927.78	-1085.14	
3039.50	-466.51	2.79	-3.14	-920.93	-1090.89	
3037.24	-461.57	2.79	-3.14	-914.05	-1096.62	
3034.98	-456.62	2.79	-3.14	-907.16	-1102.32	
3032.71	-451.67	2.79	-3.14	-900.24	-1107.99	
3030.43	-446.72	2.80	-3.15	-893.30	-1113.64	
3028.14	-441.76	2.80	-3.15	-886.34	-1119.26	
3025.85	-436.81	2.80	-3.15	-879.36	-1124.86	
3023.55	-431.86	2.80	-3.15	-872.36	-1130.42	
3021.24	-426.90	2.80	-3.16	-865.34	-1135.96	
3018.92	-421.94	2.80	-3.16	-858.29	-1141.48	
3016.60	-416.99	2.80	-3.16	-851.23	-1146.96	
3014.27	-412.03	2.80	-3.16	-844.14	-1152.42	
3011.93	-407.07	2.81	-3.17	-837.04	-1157.85	
3009.58	-402.11	2.81	-3.17	-829.91	-1163.25	
3007.23	-397.15	2.81	-3.17	-822.76	-1168.62	
3004.86	-392.18	2.81	-3.17	-815.60	-1173.97	
3002.50	-387.22	2.81	-3.18	-808.41	-1179.29	
3000.12	-382.26	2.81	-3.18	-801.21	-1184.58	
2997.73	-377.29	2.81	-3.18	-793.98	-1189.84	
2995.34	-372.32	2.81	-3.19	-786.74	-1195.07	
2992.94	-367.36	2.82	-3.19	-779.48	-1200.27	
2990.54	-362.39	2.82	-3.19	-772.20	-1205.45	
2988.12	-357.42	2.82	-3.19	-764.90	-1210.60	
2985.70	-352.45	2.82	-3.20	-757.58	-1215.71	
2983.27	-347.48	2.82	-3.20	-750.25	-1220.80	
2980.83	-342.51	2.82	-3.20	-742.90	-1225.86	
2978.38	-337.53	2.82	-3.20	-735.53	-1230.89	
2975.93	-332.56	2.82	-3.21	-728.14	-1235.89	
2973.47	-327.59	2.83	-3.21	-720.73	-1240.86	
2971.00	-322.61	2.83	-3.21	-713.31	-1245.81	
2968.52	-317.64	2.83	-3.22	-705.87	-1250.72	
2966.04	-312.66	2.83	-3.22	-698.42	-1255.60	
2963.54	-307.68	2.83	-3.22	-690.94	-1260.46	
2961.04	-302.70	2.83	-3.22	-683.45	-1265.28	
2958.53	-297.72	2.83	-3.23	-675.95	-1270.07	
2956.02	-292.74	2.83	-3.23	-668.43	-1274.84	
2953.49	-287.76	2.84	-3.23	-660.89	-1279.57	
2950.96	-282.78	2.84	-3.24	-653.34	-1284.27	
2948.42	-277.80	2.84	-3.24	-645.77	-1288.95	
2945.87	-272.81	2.84	-3.24	-638.19	-1293.59	
2943.32	-267.83	2.84	-3.24	-630.59	-1298.20	
2940.75	-262.85	2.84	-3.25	-622.98	-1302.79	
2938.18	-257.86	2.84	-3.25	-615.35	-1307.34	
2935.60	-252.88	2.84	-3.25	-607.71	-1311.86	
2933.01	-247.89	2.85	-3.26	-600.06	-1316.35	
2930.42	-242.90	2.85	-3.26	-592.39	-1320.81	
2927.81	-237.91	2.85	-3.26	-584.71	-1325.25	
2925.20	-232.92	2.85	-3.26	-577.01	-1329.65	
2922.58	-227.94	2.85	-3.27	-569.30	-1334.02	
2919.95	-222.95	2.85	-3.27	-561.58	-1338.35	
2917.31	-217.96	2.85	-3.27	-553.84	-1342.66	
2914.67	-212.96	2.85	-3.28	-546.09	-1346.94	
2912.01	-207.97	2.86	-3.28	-538.33	-1351.19	
2909.35	-202.98	2.86	-3.28	-530.56	-1355.40	
2906.68	-197.99	2.86	-3.29	-522.78	-1359.59	
2904.00	-192.99	2.86	-3.29	-514.98	-1363.74	
2901.32	-188.00	2.86	-3.29	-507.17	-1367.86	
2898.62	-183.01	2.86	-3.30	-499.35	-1371.96	
2895.92	-178.01	2.86	-3.30	-491.52	-1376.02	
2893.21	-173.02	2.87	-3.30	-483.68	-1380.05	
2890.49	-168.02	2.87	-3.30	-475.83	-1384.05	
2887.76	-163.02	2.87	-3.31	-467.96	-1388.02	
2885.02	-158.03	2.87	-3.31	-460.09	-1391.95	
2882.28	-153.03	2.87	-3.31	-452.20	-1395.86	
2879.52	-148.03	2.87	-3.32	-444.31	-1399.74	
2876.76	-143.03	2.87	-3.32	-436.41	-1403.58	
2873.99	-138.04	2.87	-3.32	-428.49	-1407.39	
2871.21	-133.04	2.88	-3.33	-420.57	-1411.18	
2868.43	-128.04	2.88	-3.33	-412.64	-1414.93	
2865.63	-123.04	2.88	-3.33	-404.70	-1418.65	
2862.83	-118.04	2.88	-3.34	-396.74	-1422.34	
2860.01	-113.04	2.88	-3.34	-388.79	-1426.00	
2857.19	-108.04	2.88	-3.34	-380.82	-1429.62	
2854.36	-103.04	2.88	-3.35	-372.84	-1433.22	
2851.52	-98.04	2.89	-3.35	-364.86	-1436.78	
2848.68	-93.03	2.89	-3.35	-356.87	-1440.32	
2845.82	-88.03	2.89	-3.36	-348.87	-1443.82	
2842.96	-83.03	2.89	-3.36	-340.86	-1447.29	
2840.08	-78.03	2.89	-3.36	-332.85	-1450.74	
2837.20	-73.03	2.89	-3.37	-324.83	-1454.15	
2834.31	-68.02	2.89	-3.37	-316.80	-1457.53	
2831.41	-63.02	2.90	-3.37	-308.77	-1460.88	
2828.50	-58.02	2.90	-3.38	-300.72	-1464.19	
2825.59	-53.01	2.90	-3.38	-292.68	-1467.48	
2822.66	-48.01	2.90	-3.38	-284.62	-1470.74	
2819.73	-43.01	2.90	-3.39	-276.56	-1473.97	
2816.78	-38.00	2.90	-3.39	-268.50	-1477.16	
2813.83	-33.00	2.90	-3.39	-260.43	-1480.33	
2810.87	-28.00	2.91	-3.40	-252.35	-1483.46	
2807.90	-22.99	2.91	-3.40	-244.27	-1486.56	
2804.92	-17.99	2.91	-3.40	-236.18	-1489.64	
2801.93	-12.99	2.91	-3.41	-228.09	-1492.68	
2798.94	-7.98	2.91	-3.41	-220.00	-1495.69	
2795.93	-2.98	2.91	-3.41	-211.90	-1498.67	
2792.92	2.03	2.92	-3.42	-203.79	-1501.62	
2789.89	7.03	2.92	-3.42	-195.69	-1504.55	
2786.86	12.03	2.92	-3.42	-187.57	-1507.44	
2783.82	17.04	2.92	-3.43	-179.46	-1510.30	
2780.77	22.04	2.92	-3.43	-171.34	-1513.13	
2777.71	27.05	2.92	-3.44	-163.21	-1515.93	
2774.64	32.05	2.93	-3.44	-155.09	-1518.70	
2771.56	37.05	2.93	-3.44	-146.96	-1521.44	
2768.47	42.06	2.93	-3.45	-138.83	-1524.15	
2765.38	47.06	2.93	-3.45	-130.69	-1526.83	
2762.27	52.06	2.93	-3.45	-122.55	-1529.48	
2759.16	57.06	2.93	-3.46	-114.41	-1532.10	
2756.03	62.07	2.93	-3.46	-106.27	-1534.69	
2752.90	67.07	2.94	-3.46	-98.13	-1537.26	
2749.76	72.07	2.94	-3.47	-89.98	-1539.79	
2746.61	77.07	2.94	-3.47	-81.83	-1542.29	
2743.45	82.07	2.94	-3.48	-73.68	-1544.76	
2740.28	87.08	2.94	-3.48	-65.53	-1547.21	
2737.10	92.08	2.94	-3.48	-57.38	-1549.62	
2733.91	97.08	2.95	-3.49	-49.23	-1552.01	
2730.71	102.08	2.95	-3.49	-41.07	-1554.37	
2727.50	107.08	2.95	-3.49	-32.92	-1556.69	
2724.28	112.08	2.95	-3.50	-24.76	-1558.99	
2721.06	117.08	2.95	-3.50	-16.61	-1561.26	
2717.82	122.07	2.96	-3.51	-8.45	-1563.50	
2714.57	127.07	2.96	-3.51	-0.30	-1565.72	
2711.32	132.07	2.96	-3.51	7.86	-1567.90	
2708.05	137.07	2.96	-3.52	16.01	-1570.05	
2704.78	142.06	2.96	-3.52	24.17	-1572.18	
2701.50	147.06	2.96	-3.52	32.33	-1574.28	
2698.20	152.05	2.97	-3.53	40.48	-1576.35	
2694.90	157.05	2.97	-3.53	48.63	-1578.39	
2691.59	162.04	2.97	-3.54	56.79	-1580.40	
2688.27	167.04	2.97	-3.54	64.94	-1582.39	
2684.93	172.03	2.97	-3.54	73.09	-1584.35	
2681.59	177.02	2.98	-3.55	81.24	-1586.28	
2678.24	182.02	2.98	-3.55	89.39	-1588.18	
2674.88	187.01	2.98	-3.56	97.53	-1590.05	
2671.51	192.00	2.98	-3.56	105.68	-1591.90	
2668.13	196.99	2.98	-3.56	113.82	-1593.72	
2664.74	201.98	2.98	-3.57	121.96	-1595.51	
2661.34	206.96	2.99	-3.57	130.10	-1597.27	
2657.93	211.95	2.99	-3.58	138.24	-1599.01	
2654.51	216.94	2.99	-3.58	146.37	-1600.72	
2651.08	221.92	2.99	-3.58	154.50	-1602.40	
2647.64	226.91	2.99	-3.59	162.63	-1604.06	
2644.19	231.89	3.00	-3.59	170.76	-1605.69	
2640.73	236.88	3.00	-3.59	178.88	-1607.29	
2637.26	241.86	3.00	-3.60	187.00	-1608.86	
2633.78	246.84	3.00	-3.60	195.12	-1610.41	
2630.29	251.82	3.00	-3.61	203.23	-1611.93	
2626.79	256.80	3.01	-3.61	211.34	-1613.43	
2623.29	261.78	3.01	-3.61	219.45	-1614.90	
2619.77	266.76	3.01	-3.62	227.56	-1616.34	
2616.24	271.73	3.01	-3.62	235.66	-1617.76	
2612.70	276.71	3.01	-3.63	243.75	-1619.15	
2609.15	281.68	3.02	-3.63	251.84	-1620.52	
2605.59	286.65	3.02	-3.64	259.93	-1621.86	
2602.02	291.63	3.02	-3.64	268.02	-1623.17	
2598.44	296.60	3.02	-3.64	276.10	-1624.46	
2594.85	301.57	3.03	-3.65	284.17	-1625.72	
2591.25	306.53	3.03	-3.65	292.24	-1626.96	
2587.64	311.50	3.03	-3.66	300.31	-1628.17	
2584.02	316.47	3.03	-3.66	308.37	-1629.36	
2580.38	321.43	3.03	-3.66	316.43	-1630.52	
2576.74	326.40	3.04	-3.67	324.48	-1631.65	
2573.09	331.36	3.04	-3.67	332.53	-1632.77	
2569.43	336.32	3.04	-3.68	340.57	-1633.85	
2565.76	341.28	3.04	-3.68	348.61	-1634.91	
2562.07	346.23	3.04	-3.68	356.64	-1635.95	
2558.38	351.19	3.05	-3.69	364.67	-1636.97	
2554.68	356.15	3.05	-3.69	372.69	-1637.95	
2550.96	361.10	3.05	-3.70	380.70	-1638.92	
2547.24	366.05	3.05	-3.70	388.71	-1639.86	
2543.50	371.00	3.06	-3.71	396.72	-1640.78	
2539.76	375.95	3.06	-3.71	404.71	-1641.67	
2536.00	380.90	3.06	-3.71	412.71	-1642.54	
2532.23	385.84	3.06	-3.72	420.69	-1643.38	
2528.46	390.79	3.07	-3.72	428.67	-1644.20	
2524.67	395.73	3.07	-3.73	436.65	-1645.00	
2520.87	400.67	3.07	-3.73	444.62	-1645.77	
2517.06	405.61	3.07	-3.73	452.58	-1646.52	
2513.24	410.54	3.08	-3.74	460.53	-1647.25	
2509.41	415.48	3.08	-3.74	468.48	-1647.96	
2505.57	420.41	3.08	-3.75	476.42	-1648.64	
2501.72	425.34	3.08	-3.75	484.36	-1649.30	
2497.85	430.27	3.08	-3.76	492.29	-1649.93	
2493.98	435.20	3.09	-3.76	500.21	-1650.54	
2490.09	440.13	3.09	-3.76	508.12	-1651.13	
2486.20	445.05	3.09	-3.77	516.03	-1651.70	
