X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	
0.00	-0.00	-4327.02	1125.43	4327.02	-1125.43	-1125.43	-4327.02	1125.43	4327.02	
0.00	-0.00	-4328.30	1123.49	4328.30	-1123.49	-1123.49	-4328.30	1123.49	4328.30	
0.00	-0.00	-4329.57	1121.54	4329.57	-1121.54	-1121.54	-4329.57	1121.54	4329.57	
0.00	-0.00	-4330.84	1119.60	4330.84	-1119.60	-1119.60	-4330.84	1119.60	4330.84	
0.00	-0.00	-4332.11	1117.66	4332.11	-1117.66	-1117.66	-4332.11	1117.66	4332.11	
0.00	-0.00	-4333.38	1115.71	4333.38	-1115.71	-1115.71	-4333.38	1115.71	4333.38	
0.00	-0.00	-4334.64	1113.76	4334.64	-1113.76	-1113.76	-4334.64	1113.76	4334.64	
0.00	-0.00	-4335.91	1111.82	4335.91	-1111.82	-1111.82	-4335.91	1111.82	4335.91	
0.00	-0.00	-4337.16	1109.87	4337.16	-1109.87	-1109.87	-4337.16	1109.87	4337.16	
0.00	-0.00	-4338.42	1107.92	4338.42	-1107.92	-1107.92	-4338.42	1107.92	4338.42	
0.00	-0.00	-4339.68	1105.98	4339.68	-1105.98	-1105.98	-4339.68	1105.98	4339.68	
0.00	-0.00	-4340.93	1104.03	4340.93	-1104.03	-1104.03	-4340.93	1104.03	4340.93	
0.00	-0.00	-4342.18	1102.08	4342.18	-1102.08	-1102.08	-4342.18	1102.08	4342.18	
0.00	-0.00	-4343.43	1100.13	4343.43	-1100.13	-1100.13	-4343.43	1100.13	4343.43	
0.00	-0.00	-4344.67	1098.18	4344.67	-1098.18	-1098.18	-4344.67	1098.18	4344.67	
0.00	-0.00	-4345.91	1096.23	4345.91	-1096.23	-1096.23	-4345.91	1096.23	4345.91	
0.00	-0.00	-4347.15	1094.28	4347.15	-1094.28	-1094.28	-4347.15	1094.28	4347.15	
0.00	-0.00	-4348.39	1092.32	4348.39	-1092.32	-1092.32	-4348.39	1092.32	4348.39	
0.00	-0.00	-4349.63	1090.37	4349.63	-1090.37	-1090.37	-4349.63	1090.37	4349.63	
0.00	-0.00	-4350.86	1088.42	4350.86	-1088.42	-1088.42	-4350.86	1088.42	4350.86	
0.00	-0.00	-4352.09	1086.46	4352.09	-1086.46	-1086.46	-4352.09	1086.46	4352.09	
0.00	-0.00	-4353.32	1084.51	4353.32	-1084.51	-1084.51	-4353.32	1084.51	4353.32	
0.00	-0.00	-4354.54	1082.55	4354.54	-1082.55	-1082.55	-4354.54	1082.55	4354.54	
0.00	-0.00	-4355.77	1080.60	4355.77	-1080.60	-1080.60	-4355.77	1080.60	4355.77	
0.00	-0.00	-4356.99	1078.64	4356.99	-1078.64	-1078.64	-4356.99	1078.64	4356.99	
0.00	-0.00	-4358.21	1076.68	4358.21	-1076.68	-1076.68	-4358.21	1076.68	4358.21	
0.00	-0.00	-4359.42	1074.73	4359.42	-1074.73	-1074.73	-4359.42	1074.73	4359.42	
0.00	-0.00	-4360.64	1072.77	4360.64	-1072.77	-1072.77	-4360.64	1072.77	4360.64	
0.00	-0.00	-4361.85	1070.81	4361.85	-1070.81	-1070.81	-4361.85	1070.81	4361.85	
0.00	-0.00	-4363.06	1068.85	4363.06	-1068.85	-1068.85	-4363.06	1068.85	4363.06	
0.00	-0.00	-4364.26	1066.89	4364.26	-1066.89	-1066.89	-4364.26	1066.89	4364.26	
0.00	-0.00	-4365.47	1064.93	4365.47	-1064.93	-1064.93	-4365.47	1064.93	4365.47	
0.00	-0.00	-4366.67	1062.97	4366.67	-1062.97	-1062.97	-4366.67	1062.97	4366.67	
0.00	-0.00	-4367.87	1061.01	4367.87	-1061.01	-1061.01	-4367.87	1061.01	4367.87	
0.00	-0.00	-4369.06	1059.04	4369.06	-1059.04	-1059.04	-4369.06	1059.04	4369.06	
0.00	-0.00	-4370.26	1057.08	4370.26	-1057.08	-1057.08	-4370.26	1057.08	4370.26	
0.00	-0.00	-4371.45	1055.12	4371.45	-1055.12	-1055.12	-4371.45	1055.12	4371.45	
0.00	-0.00	-4372.64	1053.15	4372.64	-1053.15	-1053.15	-4372.64	1053.15	4372.64	
0.00	-0.00	-4373.83	1051.19	4373.83	-1051.19	-1051.19	-4373.83	1051.19	4373.83	
0.00	-0.00	-4375.01	1049.22	4375.01	-1049.22	-1049.22	-4375.01	1049.22	4375.01	
0.00	-0.00	-4376.19	1047.26	4376.19	-1047.26	-1047.26	-4376.19	1047.26	4376.19	
0.00	-0.00	-4377.37	1045.29	4377.37	-1045.29	-1045.29	-4377.37	1045.29	4377.37	
0.00	-0.00	-4378.55	1043.32	4378.55	-1043.32	-1043.32	-4378.55	1043.32	4378.55	
0.00	-0.00	-4379.73	1041.36	4379.73	-1041.36	-1041.36	-4379.73	1041.36	4379.73	
0.00	-0.00	-4380.90	1039.39	4380.90	-1039.39	-1039.39	-4380.90	1039.39	4380.90	
0.00	-0.00	-4382.07	1037.42	4382.07	-1037.42	-1037.42	-4382.07	1037.42	4382.07	
0.00	-0.00	-4383.24	1035.45	4383.24	-1035.45	-1035.45	-4383.24	1035.45	4383.24	
0.00	-0.00	-4384.40	1033.48	4384.40	-1033.48	-1033.48	-4384.40	1033.48	4384.40	
0.00	-0.00	-4385.57	1031.51	4385.57	-1031.51	-1031.51	-4385.57	1031.51	4385.57	
0.00	-0.00	-4386.73	1029.54	4386.73	-1029.54	-1029.54	-4386.73	1029.54	4386.73	
0.00	-0.00	-4387.89	1027.57	4387.89	-1027.57	-1027.57	-4387.89	1027.57	4387.89	
0.00	-0.00	-4389.04	1025.59	4389.04	-1025.59	-1025.59	-4389.04	1025.59	4389.04	
0.00	-0.00	-4390.19	1023.62	4390.19	-1023.62	-1023.62	-4390.19	1023.62	4390.19	
0.00	-0.00	-4391.35	1021.65	4391.35	-1021.65	-1021.65	-4391.35	1021.65	4391.35	
0.00	-0.00	-4392.49	1019.67	4392.49	-1019.67	-1019.67	-4392.49	1019.67	4392.49	
0.00	-0.00	-4393.64	1017.70	4393.64	-1017.70	-1017.70	-4393.64	1017.70	4393.64	
0.00	-0.00	-4394.78	1015.73	4394.78	-1015.73	-1015.73	-4394.78	1015.73	4394.78	
0.00	-0.00	-4395.93	1013.75	4395.93	-1013.75	-1013.75	-4395.93	1013.75	4395.93	
0.00	-0.00	-4397.07	1011.77	4397.07	-1011.77	-1011.77	-4397.07	1011.77	4397.07	
0.00	-0.00	-4398.20	1009.80	4398.20	-1009.80	-1009.80	-4398.20	1009.80	4398.20	
0.00	-0.00	-4399.34	1007.82	4399.34	-1007.82	-1007.82	-4399.34	1007.82	4399.34	
0.00	-0.00	-4400.47	1005.84	4400.47	-1005.84	-1005.84	-4400.47	1005.84	4400.47	
0.00	-0.00	-4401.60	1003.86	4401.60	-1003.86	-1003.86	-4401.60	1003.86	4401.60	
0.00	-0.00	-4402.72	1001.89	4402.72	-1001.89	-1001.89	-4402.72	1001.89	4402.72	
0.00	-0.00	-4403.85	999.91	4403.85	-999.91	-999.91	-4403.85	999.91	4403.85	
0.00	-0.00	-4404.97	997.93	4404.97	-997.93	-997.93	-4404.97	997.93	4404.97	
0.00	-0.00	-4406.09	995.95	4406.09	-995.95	-995.95	-4406.09	995.95	4406.09	
0.00	-0.00	-4407.21	993.96	4407.21	-993.96	-993.96	-4407.21	993.96	4407.21	
0.00	-0.00	-4408.32	991.98	4408.32	-991.98	-991.98	-4408.32	991.98	4408.32	
0.00	-0.00	-4409.44	990.00	4409.44	-990.00	-990.00	-4409.44	990.00	4409.44	
0.00	-0.00	-4410.55	988.02	4410.55	-988.02	-988.02	-4410.55	988.02	4410.55	
0.00	-0.00	-4411.66	986.04	4411.66	-986.04	-986.04	-4411.66	986.04	4411.66	
0.00	-0.00	-4412.76	984.05	4412.76	-984.05	-984.05	-4412.76	984.05	4412.76	
0.00	-0.00	-4413.86	982.07	4413.86	-982.07	-982.07	-4413.86	982.07	4413.86	
0.00	-0.00	-4414.97	980.08	4414.97	-980.08	-980.08	-4414.97	980.08	4414.97	
0.00	-0.00	-4416.06	978.10	4416.06	-978.10	-978.10	-4416.06	978.10	4416.06	
0.00	-0.00	-4417.16	976.11	4417.16	-976.11	-976.11	-4417.16	976.11	4417.16	
0.00	-0.00	-4418.25	974.13	4418.25	-974.13	-974.13	-4418.25	974.13	4418.25	
0.00	-0.00	-4419.34	972.14	4419.34	-972.14	-972.14	-4419.34	972.14	4419.34	
0.00	-0.00	-4420.43	970.15	4420.43	-970.15	-970.15	-4420.43	970.15	4420.43	
0.00	-0.00	-4421.52	968.16	4421.52	-968.16	-968.16	-4421.52	968.16	4421.52	
0.00	-0.00	-4422.60	966.18	4422.60	-966.18	-966.18	-4422.60	966.18	4422.60	
0.00	-0.00	-4423.69	964.19	4423.69	-964.19	-964.19	-4423.69	964.19	4423.69	
0.00	-0.00	-4424.77	962.20	4424.77	-962.20	-962.20	-4424.77	962.20	4424.77	
0.00	-0.00	-4425.84	960.21	4425.84	-960.21	-960.21	-4425.84	960.21	4425.84	
0.00	-0.00	-4426.92	958.22	4426.92	-958.22	-958.22	-4426.92	958.22	4426.92	
0.00	-0.00	-4427.99	956.23	4427.99	-956.23	-956.23	-4427.99	956.23	4427.99	
0.00	-0.00	-4429.06	954.23	4429.06	-954.23	-954.23	-4429.06	954.23	4429.06	
0.00	-0.00	-4430.13	952.24	4430.13	-952.24	-952.24	-4430.13	952.24	4430.13	
0.00	-0.00	-4431.19	950.25	4431.19	-950.25	-950.25	-4431.19	950.25	4431.19	
0.00	-0.00	-4432.25	948.26	4432.25	-948.26	-948.26	-4432.25	948.26	4432.25	
0.00	-0.00	-4433.31	946.26	4433.31	-946.26	-946.26	-4433.31	946.26	4433.31	
0.00	-0.00	-4434.37	944.27	4434.37	-944.27	-944.27	-4434.37	944.27	4434.37	
0.00	-0.00	-4435.43	942.28	4435.43	-942.28	-942.28	-4435.43	942.28	4435.43	
0.00	-0.00	-4436.48	940.28	4436.48	-940.28	-940.28	-4436.48	940.28	4436.48	
0.00	-0.00	-4437.53	938.28	4437.53	-938.28	-938.28	-4437.53	938.28	4437.53	
0.00	-0.00	-4438.58	936.29	4438.58	-936.29	-936.29	-4438.58	936.29	4438.58	
0.00	-0.00	-4439.63	934.29	4439.63	-934.29	-934.29	-4439.63	934.29	4439.63	
0.00	-0.00	-4440.67	932.30	4440.67	-932.30	-932.30	-4440.67	932.30	4440.67	
0.00	-0.00	-4441.71	930.30	4441.71	-930.30	-930.30	-4441.71	930.30	4441.71	
0.00	-0.00	-4442.75	928.30	4442.75	-928.30	-928.30	-4442.75	928.30	4442.75	
0.00	-0.00	-4443.79	926.30	4443.79	-926.30	-926.30	-4443.79	926.30	4443.79	
0.00	-0.00	-4444.82	924.30	4444.82	-924.30	-924.30	-4444.82	924.30	4444.82	
0.00	-0.00	-4445.85	922.30	4445.85	-922.30	-922.30	-4445.85	922.30	4445.85	
0.00	-0.00	-4446.88	920.30	4446.88	-920.30	-920.30	-4446.88	920.30	4446.88	
0.00	-0.00	-4447.91	918.30	4447.91	-918.30	-918.30	-4447.91	918.30	4447.91	
0.00	-0.00	-4448.93	916.30	4448.93	-916.30	-916.30	-4448.93	916.30	4448.93	
0.00	-0.00	-4449.95	914.30	4449.95	-914.30	-914.30	-4449.95	914.30	4449.95	
0.00	-0.00	-4450.97	912.30	4450.97	-912.30	-912.30	-4450.97	912.30	4450.97	
0.00	-0.00	-4451.99	910.30	4451.99	-910.30	-910.30	-4451.99	910.30	4451.99	
0.00	-0.00	-4453.01	908.29	4453.01	-908.29	-908.29	-4453.01	908.29	4453.01	
0.00	-0.00	-4454.02	906.29	4454.02	-906.29	-906.29	-4454.02	906.29	4454.02	
0.00	-0.00	-4455.03	904.28	4455.03	-904.28	-904.28	-4455.03	904.28	4455.03	
0.00	-0.00	-4456.04	902.28	4456.04	-902.28	-902.28	-4456.04	902.28	4456.04	
0.00	-0.00	-4457.04	900.28	4457.04	-900.28	-900.28	-4457.04	900.28	4457.04	
0.00	-0.00	-4458.05	898.27	4458.05	-898.27	-898.27	-4458.05	898.27	4458.05	
0.00	-0.00	-4459.05	896.26	4459.05	-896.26	-896.26	-4459.05	896.26	4459.05	
0.00	-0.00	-4460.05	894.26	4460.05	-894.26	-894.26	-4460.05	894.26	4460.05	
0.00	-0.00	-4461.04	892.25	4461.04	-892.25	-892.25	-4461.04	892.25	4461.04	
0.00	-0.00	-4462.03	890.24	4462.03	-890.24	-890.24	-4462.03	890.24	4462.03	
0.00	-0.00	-4463.03	888.24	4463.03	-888.24	-888.24	-4463.03	888.24	4463.03	
0.00	-0.00	-4464.02	886.23	4464.02	-886.23	-886.23	-4464.02	886.23	4464.02	
0.00	-0.00	-4465.00	884.22	4465.00	-884.22	-884.22	-4465.00	884.22	4465.00	
0.00	-0.00	-4465.99	882.21	4465.99	-882.21	-882.21	-4465.99	882.21	4465.99	
0.00	-0.00	-4466.97	880.20	4466.97	-880.20	-880.20	-4466.97	880.20	4466.97	
0.00	-0.00	-4467.95	878.19	4467.95	-878.19	-878.19	-4467.95	878.19	4467.95	
0.00	-0.00	-4468.92	876.18	4468.92	-876.18	-876.18	-4468.92	876.18	4468.92	
0.00	-0.00	-4469.90	874.17	4469.90	-874.17	-874.17	-4469.90	874.17	4469.90	
0.00	-0.00	-4470.87	872.16	4470.87	-872.16	-872.16	-4470.87	872.16	4470.87	
0.00	-0.00	-4471.84	870.15	4471.84	-870.15	-870.15	-4471.84	870.15	4471.84	
0.00	-0.00	-4472.81	868.13	4472.81	-868.13	-868.13	-4472.81	868.13	4472.81	
0.00	-0.00	-4473.77	866.12	4473.77	-866.12	-866.12	-4473.77	866.12	4473.77	
0.00	-0.00	-4474.74	864.11	4474.74	-864.11	-864.11	-4474.74	864.11	4474.74	
0.00	-0.00	-4475.70	862.09	4475.70	-862.09	-862.09	-4475.70	862.09	4475.70	
0.00	-0.00	-4476.66	860.08	4476.66	-860.08	-860.08	-4476.66	860.08	4476.66	
0.00	-0.00	-4477.61	858.06	4477.61	-858.06	-858.06	-4477.61	858.06	4477.61	
0.00	-0.00	-4478.56	856.05	4478.56	-856.05	-856.05	-4478.56	856.05	4478.56	
0.00	-0.00	-4479.52	854.03	4479.52	-854.03	-854.03	-4479.52	854.03	4479.52	
0.00	-0.00	-4480.46	852.02	4480.46	-852.02	-852.02	-4480.46	852.02	4480.46	
0.00	-0.00	-4481.41	850.00	4481.41	-850.00	-850.00	-4481.41	850.00	4481.41	
0.00	-0.00	-4482.35	847.98	4482.35	-847.98	-847.98	-4482.35	847.98	4482.35	
0.00	-0.00	-4483.30	845.97	4483.30	-845.97	-845.97	-4483.30	845.97	4483.30	
0.00	-0.00	-4484.24	843.95	4484.24	-843.95	-843.95	-4484.24	843.95	4484.24	
0.00	-0.00	-4485.17	841.93	4485.17	-841.93	-841.93	-4485.17	841.93	4485.17	
0.00	-0.00	-4486.11	839.91	4486.11	-839.91	-839.91	-4486.11	839.91	4486.11	
0.00	-0.00	-4487.04	837.89	4487.04	-837.89	-837.89	-4487.04	837.89	4487.04	
0.00	-0.00	-4487.97	835.87	4487.97	-835.87	-835.87	-4487.97	835.87	4487.97	
0.00	-0.00	-4488.90	833.85	4488.90	-833.85	-833.85	-4488.90	833.85	4488.90	
0.00	-0.00	-4489.82	831.83	4489.82	-831.83	-831.83	-4489.82	831.83	4489.82	
0.00	-0.00	-4490.74	829.81	4490.74	-829.81	-829.81	-4490.74	829.81	4490.74	
0.00	-0.00	-4491.66	827.79	4491.66	-827.79	-827.79	-4491.66	827.79	4491.66	
0.00	-0.00	-4492.58	825.77	4492.58	-825.77	-825.77	-4492.58	825.77	4492.58	
0.00	-0.00	-4493.50	823.75	4493.50	-823.75	-823.75	-4493.50	823.75	4493.50	
0.00	-0.00	-4494.41	821.72	4494.41	-821.72	-821.72	-4494.41	821.72	4494.41	
0.00	-0.00	-4495.32	819.70	4495.32	-819.70	-819.70	-4495.32	819.70	4495.32	
0.00	-0.00	-4496.23	817.68	4496.23	-817.68	-817.68	-4496.23	817.68	4496.23	
0.00	-0.00	-4497.14	815.65	4497.14	-815.65	-815.65	-4497.14	815.65	4497.14	
0.00	-0.00	-4498.04	813.63	4498.04	-813.63	-813.63	-4498.04	813.63	4498.04	
0.00	-0.00	-4498.94	811.61	4498.94	-811.61	-811.61	-4498.94	811.61	4498.94	
0.00	-0.00	-4499.84	809.58	4499.84	-809.58	-809.58	-4499.84	809.58	4499.84	
0.00	-0.00	-4500.74	807.55	4500.74	-807.55	-807.55	-4500.74	807.55	4500.74	
0.00	-0.00	-4501.63	805.53	4501.63	-805.53	-805.53	-4501.63	805.53	4501.63	
0.00	-0.00	-4502.52	803.50	4502.52	-803.50	-803.50	-4502.52	803.50	4502.52	
0.00	-0.00	-4503.41	801.48	4503.41	-801.48	-801.48	-4503.41	801.48	4503.41	
0.00	-0.00	-4504.30	799.45	4504.30	-799.45	-799.45	-4504.30	799.45	4504.30	
0.00	-0.00	-4505.19	797.42	4505.19	-797.42	-797.42	-4505.19	797.42	4505.19	
0.00	-0.00	-4506.07	795.39	4506.07	-795.39	-795.39	-4506.07	795.39	4506.07	
0.00	-0.00	-4506.95	793.36	4506.95	-793.36	-793.36	-4506.95	793.36	4506.95	
0.00	-0.00	-4507.83	791.33	4507.83	-791.33	-791.33	-4507.83	791.33	4507.83	
0.00	-0.00	-4508.70	789.31	4508.70	-789.31	-789.31	-4508.70	789.31	4508.70	
0.00	-0.00	-4509.58	787.28	4509.58	-787.28	-787.28	-4509.58	787.28	4509.58	
0.00	-0.00	-4510.45	785.25	4510.45	-785.25	-785.25	-4510.45	785.25	4510.45	
0.00	-0.00	-4511.32	783.21	4511.32	-783.21	-783.21	-4511.32	783.21	4511.32	
0.00	-0.00	-4512.18	781.18	4512.18	-781.18	-781.18	-4512.18	781.18	4512.18	
0.00	-0.00	-4513.05	779.15	4513.05	-779.15	-779.15	-4513.05	779.15	4513.05	
0.00	-0.00	-4513.91	777.12	4513.91	-777.12	-777.12	-4513.91	777.12	4513.91	
0.00	-0.00	-4514.77	775.09	4514.77	-775.09	-775.09	-4514.77	775.09	4514.77	
0.00	-0.00	-4515.62	773.06	4515.62	-773.06	-773.06	-4515.62	773.06	4515.62	
0.00	-0.00	-4516.48	771.02	4516.48	-771.02	-771.02	-4516.48	771.02	4516.48	
0.00	-0.00	-4517.33	768.99	4517.33	-768.99	-768.99	-4517.33	768.99	4517.33	
0.00	-0.00	-4518.18	766.96	4518.18	-766.96	-766.96	-4518.18	766.96	4518.18	
0.00	-0.00	-4519.03	764.92	4519.03	-764.92	-764.92	-4519.03	764.92	4519.03	
0.00	-0.00	-4519.87	762.89	4519.87	-762.89	-762.89	-4519.87	762.89	4519.87	
0.00	-0.00	-4520.71	760.85	4520.71	-760.85	-760.85	-4520.71	760.85	4520.71	
0.00	-0.00	-4521.55	758.82	4521.55	-758.82	-758.82	-4521.55	758.82	4521.55	
0.00	-0.00	-4522.39	756.78	4522.39	-756.78	-756.78	-4522.39	756.78	4522.39	
0.00	-0.00	-4523.23	754.74	4523.23	-754.74	-754.74	-4523.23	754.74	4523.23	
0.00	-0.00	-4524.06	752.71	4524.06	-752.71	-752.71	-4524.06	752.71	4524.06	
0.00	-0.00	-4524.89	750.67	4524.89	-750.67	-750.67	-4524.89	750.67	4524.89	
0.00	-0.00	-4525.72	748.63	4525.72	-748.63	-748.63	-4525.72	748.63	4525.72	
0.00	-0.00	-4526.55	746.60	4526.55	-746.60	-746.60	-4526.55	746.60	4526.55	
0.00	-0.00	-4527.37	744.56	4527.37	-744.56	-744.56	-4527.37	744.56	4527.37	
0.00	-0.00	-4528.19	742.52	4528.19	-742.52	-742.52	-4528.19	742.52	4528.19	
0.00	-0.00	-4529.01	740.48	4529.01	-740.48	-740.48	-4529.01	740.48	4529.01	
0.00	-0.00	-4529.83	738.44	4529.83	-738.44	-738.44	-4529.83	738.44	4529.83	
0.00	-0.00	-4530.64	736.40	4530.64	-736.40	-736.40	-4530.64	736.40	4530.64	
0.00	-0.00	-4531.45	734.36	4531.45	-734.36	-734.36	-4531.45	734.36	4531.45	
0.00	-0.00	-4532.26	732.32	4532.26	-732.32	-732.32	-4532.26	732.32	4532.26	
0.00	-0.00	-4533.07	730.28	4533.07	-730.28	-730.28	-4533.07	730.28	4533.07	
0.00	-0.00	-4533.88	728.24	4533.88	-728.24	-728.24	-4533.88	728.24	4533.88	
0.00	-0.00	-4534.68	726.20	4534.68	-726.20	-726.20	-4534.68	726.20	4534.68	
0.00	-0.00	-4535.48	724.15	4535.48	-724.15	-724.15	-4535.48	724.15	4535.48	
0.00	-0.00	-4536.28	722.11	4536.28	-722.11	-722.11	-4536.28	722.11	4536.28	
0.00	-0.00	-4537.07	720.07	4537.07	-720.07	-720.07	-4537.07	720.07	4537.07	
0.00	-0.00	-4537.87	718.03	4537.87	-718.03	-718.03	-4537.87	718.03	4537.87	
0.00	-0.00	-4538.66	715.98	4538.66	-715.98	-715.98	-4538.66	715.98	4538.66	
0.00	-0.00	-4539.45	713.94	4539.45	-713.94	-713.94	-4539.45	713.94	4539.45	
0.00	-0.00	-4540.23	711.90	4540.23	-711.90	-711.90	-4540.23	711.90	4540.23	
0.00	-0.00	-4541.02	709.85	4541.02	-709.85	-709.85	-4541.02	709.85	4541.02	
0.00	-0.00	-4541.80	707.81	4541.80	-707.81	-707.81	-4541.80	707.81	4541.80	
0.00	-0.00	-4542.58	705.76	4542.58	-705.76	-705.76	-4542.58	705.76	4542.58	
0.00	-0.00	-4543.35	703.71	4543.35	-703.71	-703.71	-4543.35	703.71	4543.35	
0.00	-0.00	-4544.13	701.67	4544.13	-701.67	-701.67	-4544.13	701.67	4544.13	
0.00	-0.00	-4544.90	699.62	4544.90	-699.62	-699.62	-4544.90	699.62	4544.90	
0.00	-0.00	-4545.67	697.58	4545.67	-697.58	-697.58	-4545.67	697.58	4545.67	
0.00	-0.00	-4546.44	695.53	4546.44	-695.53	-695.53	-4546.44	695.53	4546.44	
0.00	-0.00	-4547.20	693.48	4547.20	-693.48	-693.48	-4547.20	693.48	4547.20	
0.00	-0.00	-4547.97	691.43	4547.97	-691.43	-691.43	-4547.97	691.43	4547.97	
0.00	-0.00	-4548.73	689.39	4548.73	-689.39	-689.39	-4548.73	689.39	4548.73	
0.00	-0.00	-4549.49	687.34	4549.49	-687.34	-687.34	-4549.49	687.34	4549.49	
0.00	-0.00	-4550.24	685.29	4550.24	-685.29	-685.29	-4550.24	685.29	4550.24	
0.00	-0.00	-4551.00	683.24	4551.00	-683.24	-683.24	-4551.00	683.24	4551.00	
0.00	-0.00	-4551.75	681.19	4551.75	-681.19	-681.19	-4551.75	681.19	4551.75	
0.00	-0.00	-4552.50	679.14	4552.50	-679.14	-679.14	-4552.50	679.14	4552.50	
0.00	-0.00	-4553.24	677.09	4553.24	-677.09	-677.09	-4553.24	677.09	4553.24	
0.00	-0.00	-4553.99	675.04	4553.99	-675.04	-675.04	-4553.99	675.04	4553.99	
0.00	-0.00	-4554.73	672.99	4554.73	-672.99	-672.99	-4554.73	672.99	4554.73	
0.00	-0.00	-4555.47	670.94	4555.47	-670.94	-670.94	-4555.47	670.94	4555.47	
0.00	-0.00	-4556.21	668.88	4556.21	-668.88	-668.88	-4556.21	668.88	4556.21	
0.00	-0.00	-4556.94	666.83	4556.94	-666.83	-666.83	-4556.94	666.83	4556.94	
0.00	-0.00	-4557.67	664.78	4557.67	-664.78	-664.78	-4557.67	664.78	4557.67	
0.00	-0.00	-4558.40	662.73	4558.40	-662.73	-662.73	-4558.40	662.73	4558.40	
0.00	-0.00	-4559.13	660.67	4559.13	-660.67	-660.67	-4559.13	660.67	4559.13	
0.00	-0.00	-4559.86	658.62	4559.86	-658.62	-658.62	-4559.86	658.62	4559.86	
0.00	-0.00	-4560.58	656.57	4560.58	-656.57	-656.57	-4560.58	656.57	4560.58	
0.00	-0.00	-4561.30	654.51	4561.30	-654.51	-654.51	-4561.30	654.51	4561.30	
0.00	-0.00	-4562.02	652.46	4562.02	-652.46	-652.46	-4562.02	652.46	4562.02	
0.00	-0.00	-4562.74	650.40	4562.74	-650.40	-650.40	-4562.74	650.40	4562.74	
0.00	-0.00	-4563.45	648.35	4563.45	-648.35	-648.35	-4563.45	648.35	4563.45	
0.00	-0.00	-4564.16	646.29	4564.16	-646.29	-646.29	-4564.16	646.29	4564.16	
0.00	-0.00	-4564.87	644.24	4564.87	-644.24	-644.24	-4564.87	644.24	4564.87	
0.00	-0.00	-4565.58	642.18	4565.58	-642.18	-642.18	-4565.58	642.18	4565.58	
0.00	-0.00	-4566.28	640.13	4566.28	-640.13	-640.13	-4566.28	640.13	4566.28	
0.00	-0.00	-4566.98	638.07	4566.98	-638.07	-638.07	-4566.98	638.07	4566.98	
0.00	-0.00	-4567.68	636.01	4567.68	-636.01	-636.01	-4567.68	636.01	4567.68	
0.00	-0.00	-4568.38	633.96	4568.38	-633.96	-633.96	-4568.38	633.96	4568.38	
0.00	-0.00	-4569.08	631.90	4569.08	-631.90	-631.90	-4569.08	631.90	4569.08	
0.00	-0.00	-4569.77	629.84	4569.77	-629.84	-629.84	-4569.77	629.84	4569.77	
0.00	-0.00	-4570.46	627.78	4570.46	-627.78	-627.78	-4570.46	627.78	4570.46	
0.00	-0.00	-4571.15	625.72	4571.15	-625.72	-625.72	-4571.15	625.72	4571.15	
0.00	-0.00	-4571.83	623.66	4571.83	-623.66	-623.66	-4571.83	623.66	4571.83	
0.00	-0.00	-4572.52	621.61	4572.52	-621.61	-621.61	-4572.52	621.61	4572.52	
0.00	-0.00	-4573.20	619.55	4573.20	-619.55	-619.55	-4573.20	619.55	4573.20	
0.00	-0.00	-4573.88	617.49	4573.88	-617.49	-617.49	-4573.88	617.49	4573.88	
0.00	-0.00	-4574.55	615.43	4574.55	-615.43	-615.43	-4574.55	615.43	4574.55	
0.00	-0.00	-4575.23	613.37	4575.23	-613.37	-613.37	-4575.23	613.37	4575.23	
0.00	-0.00	-4575.90	611.30	4575.90	-611.30	-611.30	-4575.90	611.30	4575.90	
0.00	-0.00	-4576.57	609.24	4576.57	-609.24	-609.24	-4576.57	609.24	4576.57	
0.00	-0.00	-4577.24	607.18	4577.24	-607.18	-607.18	-4577.24	607.18	4577.24	
0.00	-0.00	-4577.90	605.12	4577.90	-605.12	-605.12	-4577.90	605.12	4577.90	
0.00	-0.00	-4578.57	603.06	4578.57	-603.06	-603.06	-4578.57	603.06	4578.57	
0.00	-0.00	-4579.23	601.00	4579.23	-601.00	-601.00	-4579.23	601.00	4579.23	
0.00	-0.00	-4579.88	598.93	4579.88	-598.93	-598.93	-4579.88	598.93	4579.88	
0.00	-0.00	-4580.54	596.87	4580.54	-596.87	-596.87	-4580.54	596.87	4580.54	
0.00	-0.00	-4581.19	594.81	4581.19	-594.81	-594.81	-4581.19	594.81	4581.19	
0.00	-0.00	-4581.84	592.74	4581.84	-592.74	-592.74	-4581.84	592.74	4581.84	
0.00	-0.00	-4582.49	590.68	4582.49	-590.68	-590.68	-4582.49	590.68	4582.49	
0.00	-0.00	-4583.14	588.62	4583.14	-588.62	-588.62	-4583.14	588.62	4583.14	
0.00	-0.00	-4583.78	586.55	4583.78	-586.55	-586.55	-4583.78	586.55	4583.78	
0.00	-0.00	-4584.42	584.49	4584.42	-584.49	-584.49	-4584.42	584.49	4584.42	
0.00	-0.00	-4585.06	582.42	4585.06	-582.42	-582.42	-4585.06	582.42	4585.06	
0.00	-0.00	-4585.70	580.36	4585.70	-580.36	-580.36	-4585.70	580.36	4585.70	
0.00	-0.00	-4586.33	578.29	4586.33	-578.29	-578.29	-4586.33	578.29	4586.33	
0.00	-0.00	-4586.97	576.22	4586.97	-576.22	-576.22	-4586.97	576.22	4586.97	
